id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000380936200006,2016,Manipulating Angiogenesis by Targeting Endothelial Metabolism: Hitting the Engine Rather than the Drivers-A New Perspective?,"Treps, Lucas|Carmeliet, Peter|Harjes, Ulrike|Conradi, Lena-Christin",Vlaams Inst Biotechnol|Univ Leuven,7,PHARMACOLOGICAL REVIEWS,0031-6997,1521-0081
WOS:000380999200020,2016,HEART DISEASE Death-defying plaque cells,"Tabas, Ira",Columbia Univ|Columbia Univ,4,NATURE,0028-0836,1476-4687
WOS:000381007200001,2016,Inadequate Processing of Decellularized Dermal Matrix Reduces Cell Viability In Vitro and Increases Apoptosis and Acute Inflammation In Vivo,"Chang, Julie|Kyriakides, Themis R.|Morris, Aaron H.",Yale Univ|Yale Univ|Yale Univ,1,BioResearch Open Access,2164-7844,2164-7860
WOS:000381087200014,2016,"In Vitro and In Vivo Activity of AMG 337, a Potent and Selective MET Kinase Inhibitor, in MET-Dependent Cancer Models","Hughes, Paul E.|Damore, Michael A.|Caenepeel, Sean|Yang, Yajing|Zhang, Yihong|Broome, Martin A.|Kha, Hue T.|Burgess, Teresa L.|Amore, Benny|Kaplan-Lefko, Paula J.|Moriguchi, Jodi|Werner, Jonathan|Rex, Karen|Baker, Daniel|Choquette, Deborah M.|Harmange, Jean-Christophe|Radinsky, Robert|Kendall, Richard|Dussault, Isabelle|Coxon, Angela",Amgen Inc,13,MOLECULAR CANCER THERAPEUTICS,1535-7163,1538-8514
WOS:000381117500021,2016,Assessment of whole blood thrombosis in a microfluidic device lined by fixed human endothelium,"van der Meer, Andries D.|Michelson, Alan D.|Frelinger, Andrew L., III|Ingber, Donald E.|Louden, Calvert S.|Otieno, Monicah A.|Schlechter, Benjamin L.|Lai, Angela|Barrile, Riccardo|Papa, Anne-Laure|Hamilton, Geraldine A.|Jain, Abhishek",Harvard John A Paulson Sch Engn & Appl Sci|Harvard Med Sch|Emulate Inc|Janssen Pharmaceut Res & Dev|Harvard Med Sch|Carnegie Mellon Univ|Cedars Sinai Med Ctr|Univ Twente|Harvard Med Sch|Boston Childrens Hosp|Boston Childrens Hosp|Harvard Med Sch|Harvard Univ,10,BIOMEDICAL MICRODEVICES,1387-2176,1572-8781
WOS:000381235900048,2016,HCD Fragmentation of Glycated Peptides,"Keilhauer, Eva C.|Geyer, Philipp E.|Mann, Matthias",Max Planck Inst Biochem,1,JOURNAL OF PROTEOME RESEARCH,1535-3893,1535-3907
WOS:000381262100016,2016,A single injection of gain-of-function mutant PCSK9 adeno-associated virus vector induces cardiovascular calcification in mice with no genetic modification,"Tan Pham|Goettsch, Claudia|Hutcheson, Joshua D.|Hagita, Sumihiko|Rogers, Maximillian A.|Creager, Michael D.|Choi, Jung|Mlynarchik, Andrew K.|Pieper, Brett|Kjolby, Mads|Aikawa, Masanori|Aikawa, Elena",Aarhus Univ|Harvard Med Sch|Harvard Med Sch,9,ATHEROSCLEROSIS,0021-9150,1879-1484
WOS:000381280400023,2016,"Endothelial Restoration of Receptor Activity-Modifying Protein 2 Is Sufficient to Rescue Lethality, but Survivors Develop Dilated Cardiomyopathy","Caron, Kathleen M.|Ma, Hong|Trincot, Claire E.|Wetzel-Strong, Sarah E.|Liu, Jiandong|Li, Manyu|Dunworth, William P.|Kechele, Daniel O.",Univ N Carolina|Univ N Carolina|Univ N Carolina|Univ N Carolina,2,HYPERTENSION,0194-911X,1524-4563
WOS:000381284600001,2016,Vitamin D immunoregulation through dendritic cells,"Butcher, Eugene C.|Bscheider, Michael",Vet Affairs Palo Alto Hlth Care Syst|Stanford Univ,13,IMMUNOLOGY,0019-2805,1365-2567
WOS:000381324400001,2016,Indomethacin sensitizes resistant transformed cells to macrophage cytotoxicity,"Sionov, Ronit Vogt|Gallily, Ruth|Totary-Jain, Hana",Hebrew Univ Jerusalem|Hebrew Univ Jerusalem|Univ S Florida,0,IMMUNOLOGY LETTERS,0165-2478,1879-0542
WOS:000381437500003,2016,Current Trends and Future Perspectives of State-of-the-Art Proteomics Technologies Applied to Cardiovascular Disease Research,"Aikawa, Elena|Aikawa, Masanori|Singh, Sasha A.",Harvard Med Sch|Harvard Med Sch|Harvard Med Sch,2,CIRCULATION JOURNAL,1346-9843,1347-4820
WOS:000381466900007,2016,Loss of intestinal O-glycans promotes spontaneous duodenal tumors,"Fu, Jianxin|Gao, Nan|Xia, Lijun|Chen, Weichang|Xie, Biao|Bergstrom, Kirk",Guangzhou Med Univ|Soochow Univ|Oklahoma Med Res Fdn|Soochow Univ,1,AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,0193-1857,1522-1547
WOS:000381474000003,2016,Role of PGC-1 in Vascular Regulation: Implications for Atherosclerosis,"Gutterman, David D.|Ait-Aissa, Karima|Chabowski, Dawid S.|Kadlec, Andrew O.",Dept Vet Adm Med Ctr|Med Coll Wisconsin|Med Coll Wisconsin|Med Coll Wisconsin,2,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000381474000004,2016,Medial Arterial Calcification: An Overlooked Player in Peripheral Arterial Disease,"Ho, Chin Yee|Shanahan, Catherine M.",Kings Coll London,3,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000381543100002,2016,Where do we stand on vascular calcification?,"Bostrom, Kristina I.",Univ Calif Los Angeles|UCLA,5,VASCULAR PHARMACOLOGY,1537-1891,1879-3649
WOS:000381577600004,2016,Blood vessel crosstalk during organogenesis-focus on pancreas and endothelial cells,"Cleaver, Ondine|Azizoglu, D. Berfin",Univ Texas Southwestern Med Ctr Dallas,1,WILEY INTERDISCIPLINARY REVIEWS-DEVELOPMENTAL BIOLOGY,1759-7684,1759-7692
WOS:000381628600028,2016,Phospholipase C-epsilon signaling mediates endothelial cell inflammation and barrier disruption in acute lung injury,"Smrcka, Alan V.|Rahman, Arshad|Bijli, Kaiser M.|Fazal, Fabeha|Slavin, Spencer A.|Alexander, William B.|Grose, Valerie|Leonard, Antony",Univ Rochester|Univ Rochester,2,AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,1040-0605,1522-1504
WOS:000381678100004,2016,Endothelial Transcytosis of Insulin: Does It Contribute to Insulin Resistance?,"Lee, Warren L.|Klip, Amira",Univ Toronto|Univ Toronto|Univ Toronto|Univ Toronto|Hosp Sick Children|St Michaels Hosp,3,PHYSIOLOGY,1548-9213,1548-9221
WOS:000381678100006,2016,Ion Channels in Endothelial Responses to Fluid Shear Stress,"Schwartz, Martin A.|Gerhold, Kristin A.",Yale Univ|Yale Univ|Yale Univ,2,PHYSIOLOGY,1548-9213,1548-9221
WOS:000381683100007,2016,Surgical injury induces local and distant adipose tissue browning,"Longchamp, Alban|Bartelt, Alexander|Ding, Kui|Lynch, Lydia|Hine, Christopher|Corpataux, Jean-Marc|Kristal, Bruce S.|Mitchell, James R.|Ozaki, C. Keith|Tao, Ming",Harvard Med Sch|CHU Vaudois|Harvard Med Sch|Harvard Sch Publ Hlth|Harvard Med Sch|Harvard Med Sch,3,ADIPOCYTE,2162-3945,2162-397X
WOS:000381709600007,2016,Navigating The Labyrinth of Cardiac Regeneration,"Kume, Tsutomu|Lambers, Erin",Northwestern Univ,1,DEVELOPMENTAL DYNAMICS,1058-8388,1097-0177
WOS:000381943000009,2016,Natural allelic variation of the IL-21 receptor modulates ischemic stroke infarct volume,"Warner, David S.|Lo, Donald C.|Marchuk, Douglas A.|Lee, Han Kyu|Keum, Sehoon|Sheng, Huaxin",Duke Univ|Duke Univ|Duke Univ|Duke Univ,2,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000381950500002,2016,Vascularization of three-dimensional engineered tissues for regenerative medicine applications,"Huang, Ngan F.|Hou, Luqia|Kim, Joseph J.",Stanford Univ|Vet Affairs Palo Alto Hlth Care Syst|Stanford Univ,8,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000382043200005,2016,Transendothelial migration: unifying principles from the endothelial perspective,"Muller, William A.",Northwestern Univ,7,IMMUNOLOGICAL REVIEWS,0105-2896,1600-065X
WOS:000382171200004,2016,Vein graft failure: from pathophysiology to clinical outcomes,"Braun, Jerry|Jukema, J. Wouter|Quax, Paul H. A.|de Vries, Margreet R.|Simons, Karin H.",Leiden Univ|Leiden Univ|Leiden Univ|Leiden Univ,11,NATURE REVIEWS CARDIOLOGY,1759-5002,1759-5010
WOS:000382184500003,2016,DNA methylation in hematopoietic development and disease,"Weinstein, Brant M.|Gore, Aniket V.",Eunice Kennedy Shriver Natl Inst Child Hlth & Hum,0,EXPERIMENTAL HEMATOLOGY,0301-472X,1873-2399
WOS:000382288200012,2016,Resolvin D2 Enhances Postischemic Revascularization While Resolving Inflammation,"Spite, Matthew|Zhang, Michael J.|Guo, Luping|Baker, James F.|Hellmann, Jason|Sansbury, Brian E.|Creager, Mark A.|Bhatnagar, Aruni|Conklin, Daniel J.|Prenner, Joshua C.|Parmer, Caitlin M.",Dartmouth Hitchcock Heart & Vasc Ctr|Harvard Med Sch|Brigham & Womens Hosp|Univ Louisville|Harvard Inst Med|Brigham & Womens Hosp,6,CIRCULATION,0009-7322,1524-4539
WOS:000382303800004,2016,Blood Brothers: Hemodynamics and Cell-Matrix Interactions in Endothelial Function,"Orr, A. Wayne|Yurdagul, Arif, Jr.",Louisiana State Univ|Louisiana State Univ,1,ANTIOXIDANTS & REDOX SIGNALING,1523-0864,1557-7716
WOS:000382303800005,2016,Disturbed Flow-Induced Endothelial Proatherogenic Signaling Via Regulating Post-Translational Modifications and Epigenetic Events,"Berk, Bradford C.|Abe, Jun-ichi|Heo, Kyung-Sun",Univ Rochester|Univ Texas MD Anderson Canc Ctr,2,ANTIOXIDANTS & REDOX SIGNALING,1523-0864,1557-7716
WOS:000382305100007,2016,Hemodynamic Flow-Induced Mechanotransduction Signaling Influences the Radiation Response of the Vascular Endothelium,"Aravindan, Natarajan|Mohan, Sumathy|Sprague, Eugene A.|Natarajan, Mohan",Univ Oklahoma|Univ Texas Hlth Sci Ctr San Antonio|Univ Texas Hlth Sci Ctr San Antonio,1,RADIATION RESEARCH,0033-7587,1938-5404
WOS:000382460200017,2016,Effect of Topical Intranasal Therapy on Epistaxis Frequency in Patients With Hereditary Hemorrhagic Telangiectasia A Randomized Clinical Trial,"Gossage, James R.|Pyeritz, Reed E.|Olitsky, Scott E.|Oh, S. Paul|Faughnan, Marie E.|Clancy, Marianne S.|Whitehead, Kevin J.|Sautter, Nathan B.|McWilliams, Justin P.|Chakinala, Murali M.|Merlo, Christian A.|Johnson, Maribeth H.|James, Melissa|Everett, Eric M.",Univ Penn|Childrens Mercy Hosp|Univ Florida|St Michaels Hosp|St Michaels Hosp|Univ Toronto|Cure HHT|OBrien Pharm|Augusta Univ|Augusta Univ|Johns Hopkins Univ|Washington Univ|Univ Calif Los Angeles|Oregon Hlth & Sci Univ|George E Wahlen Vet Affairs Med Ctr|Univ Utah,10,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0098-7484,1538-3598
WOS:000382513400021,2016,Lymphatic vessels regulate immune microenvironments in human and murine melanoma,"Broggi, Maria A.|Steinskog, Eli S.|Fankhauser, Manuel|Wagner, Marek|Lund, Amanda W.|Sprenger, Stefani|Gajewski, Thomas F.|Alitalo, Kari|Eikesdal, Hans P.|Wiig, Helge|Swartz, Melody A.",Univ Chicago|Haukeland Hosp|Univ Bergen|Univ Helsinki|Univ Helsinki|Univ Chicago|Univ Chicago|Haukeland Hosp|Univ Bergen|Ecole Polytech Fed Lausanne|Ecole Polytech Fed Lausanne|Oregon Hlth & Sci Univ|Oregon Hlth & Sci Univ,14,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000382513400029,2016,Tie1 controls angiopoietin function in vascular remodeling and inflammation,"Strandin, Tomas|Korhonen, Emilia A.|Lampinen, Anita|Giri, Hemant|Anisimov, Andrey|Kim, Minah|Allen, Breanna|Fang, Shentong|D'Amico, Gabriela|Sipila, Tuomas J.|Saharinen, Pipsa|Alitalo, Kari|McDonald, Donald M.|Koh, Gou Young|Yla-Herttuala, Seppo|Vaheri, Antti|Lohela, Marja",Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol|Univ Eastern Finland|Univ Helsinki|UCSF|UCSF|Univ Helsinki|Univ Helsinki,17,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000382513400030,2016,Opposing actions of angiopoietin-2 on Tie2 signaling and FOXO1 activation,"Korhonen, Emilia A.|Alitalo, Kari|Saharinen, Pipsa|Baluk, Peter|Yang, Hee Won|Kim, Minah|Allen, Breanna|Daly, Christopher|Thurston, Gavin|McDonald, Donald M.|Nitschke, Maximilian",Regeneron Pharmaceut Inc|Stanford Univ|Univ Helsinki|UCSF|UCSF,17,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000382542800014,2016,Endothelial exocytosis of angiopoietin-2 resulting from CCM3 deficiency contributes to cerebral cavernous malformation,"He, Yun|Liang, Xiaoling|Wang, Zongren|Yuan, Qianying|Toomre, Derek|Vortmeyer, Alexander|Min, Wang|Wu, Dianqing|Kluger, Martin S.|Yan, Minghong|Fuh, Germaine|Zhou, Huanjiao Jenny|Qin, Lingfeng|Zhang, Haifeng|Tang, Wenwen|Ji, Weidong",Yale Univ|Genentech Inc|Genentech Inc|Yale Univ|Sun Yat Sen Univ|Sun Yat Sen Univ Med Sci|Guangzhou Darron Medsci|Yale Univ|Sun Yat Sen Univ|Yale Univ,7,NATURE MEDICINE,1078-8956,1546-170X
WOS:000382595200025,2016,Increased Pyruvate Dehydrogenase Kinase 4 Expression in Lung Pericytes Is Associated with Reduced Endothelial-Pericyte interactions and Small Vessel Loss in Pulmonary Arterial Hypertension,"Orcholski, Mark E.|Shamskhou, Elya|Richter, Alice|Hu, Xinqian|Wu, Joseph C.|Perez, Vinicio A. de Jesus|Yuan, Ke|Shao, Ning-Yi|Hennigs, Jan K.|Discipulo, Marielle",Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,1,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000382674700009,2016,Two-Point Stretchable Electrode Array for Endoluminal Electrochemical Impedance Spectroscopy Measurements of Lipid-Laden Atherosclerotic Plaques,"Jen, Nelson|Li, Rongsong|Packard, Rene R. Sevag|Zhang, Xiaoxiao|Ma, Teng|Luo, Yuan|Ma, Jianguo|Sayre, James W.|Zhou, Qifa|Hsiai, Tzung K.|Tai, Yu-Chong|Demer, Linda L.",Univ Calif Los Angeles|Univ Southern Calif|CALTECH|Univ Calif Los Angeles|Univ Calif Los Angeles|Ronald Reagan UCLA Med Ctr,2,ANNALS OF BIOMEDICAL ENGINEERING,0090-6964,1573-9686
WOS:000382809700016,2016,PKC- activation in neutrophils promotes fungal clearance,"Mayadas, Tanya|Vyas, Jatin M.|Lin, Xin|Song, Xiu-yu|Tam, Jenny M.|Mansour, Michael K.|Nishi, Hiroshi|Cullere, Xavier|Li, Xun|Durand, Enrique|Saggu, Gurpanna",Univ Texas MD Anderson Canc Ctr|Harvard Med Sch|Xiamen Univ|Harvard Med Sch|Brigham & Womens Hosp,2,JOURNAL OF LEUKOCYTE BIOLOGY,0741-5400,1938-3673
WOS:000383098000044,2016,Mass-spectrometric exploration of proteome structure and function,"Aebersold, Ruedi|Mann, Matthias",Univ Copenhagen|Max Planck Inst Biochem|Univ Zurich|Swiss Fed Inst Technol,96,NATURE,0028-0836,1476-4687
WOS:000383114800022,2016,Genetic Variants in LRP1 and ULK4 Are Associated with Acute Aortic Dissections,"Safi, Hazim J.|Prakash, Siddharth K.|Eriksson, Per|Hostetler, Ellen M.|LeMaire, Scott A.|Body, Simon C.|Shalhub, Sherene|Guo, Dong-chuan|Estrera, Anthony L.|Regalado, Ellen S.|Zhou, Wei|Mathis, Michael R.|Eagle, Kim A.|Yang, Bo|Willer, Cristen J.|Boerwinkle, Eric|Milewicz, Dianna M.|Grove, Megan L.",Baylor Coll Med|Univ Michigan|Univ Michigan|Univ Michigan|Univ Michigan|Univ Michigan|Univ Texas Hlth Sci Ctr Houston|Univ Washington|Harvard Med Sch|St Lukes Episcopal Hosp|Karolinska Univ Hosp Solna|Univ Texas Hlth Sci Ctr Houston|Univ Texas Hlth Sci Ctr Houston,6,AMERICAN JOURNAL OF HUMAN GENETICS,0002-9297,1537-6605
WOS:000383197000002,2016,Intracellular pH steers vascular wall remodelling,"Hordijk, Peter L.",Vrije Univ Amsterdam,0,CARDIOVASCULAR RESEARCH,0008-6363,1755-3245
WOS:000383217500017,2016,Traction force dynamics predict gap formation in activated endothelium,"Hordijk, Peter L.|Valent, Erik T.|Amerongen, Geerten P. van Nieuw|van Hinsbergh, Victor W. M.",Vrije Univ Amsterdam Med Ctr,3,EXPERIMENTAL CELL RESEARCH,0014-4827,1090-2422
WOS:000383241800046,2016,"cis-Prenyltransferase: New Insights into Protein Glycosylation, Rubber Synthesis, and Human Diseases","Park, Eon Joo|Sessa, William C.|Grabinska, Kariona A.",Yale Univ|Yale Univ,7,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000383250100002,2016,The role of adipose-derived inflammatory cytokines in type 1 diabetes,"Zhang, Yuying|Zhou, Huanjiao|Ji, Weidong|Min, Wang|Shao, Lan|Feng, Boya",Yale Univ|Sun Yat Sen Univ,3,ADIPOCYTE,2162-3945,2162-397X
WOS:000383292700005,2016,Syndecan-4 enhances PDGF-BB activity in diabetic wound healing,"Majid, Marjan|Das, Subhamoy|Baker, Aaron B.",Univ Texas Austin|Univ Texas Austin|Univ Texas Austin|Univ Texas Austin,4,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000383314200009,2016,An Osteopontin/CD44 Axis in RhoGDI2-Mediated Metastasis Suppression,"Hansel, Donna E.|Sahu, Divya|Ahmed, Mansoor|Sottnik, Joseph L.|Dancik, Garrett M.|Theodorescu, Dan|Schwartz, Martin A.",Yale Univ|Yale Univ|Univ Colorado|Univ Colorado|Univ Calif San Diego|Eastern Connecticut State Univ|Univ Colorado|Yale Univ,3,CANCER CELL,1535-6108,1878-3686
WOS:000383351400022,2016,A Computational Modeling and Simulation Approach to Investigate Mechanisms of Subcellular cAMP Compartmentation,"Docken, Steffen S.|Lewis, Timothy J.|McCulloch, Andrew D.|Boras, Britton W.|Harvey, Robert D.|Clancy, Colleen E.|Yang, Pei-Chi|Jeng, Mao-Tsuen",Univ Nevada|Univ Calif Davis|Univ Calif San Diego|Univ Calif Davis,6,PLOS COMPUTATIONAL BIOLOGY,1553-734X,1553-7358
WOS:000383571400009,2016,Arteriolar oxygen reactivity: where is the sensor and what is the mechanism of action?,"Jackson, William F.",Michigan State Univ,3,JOURNAL OF PHYSIOLOGY-LONDON,0022-3751,1469-7793
WOS:000383582900005,2016,Multiple Functions of Protein Inhibitor of Activated STAT1 in Regulating Endothelial Cell Proliferation and Inflammation,"Abe, Jun-ichi",Univ Texas MD Anderson Canc Ctr,0,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000383582900011,2016,Hypercholesterolemia Induced by a PCSK9 Gain-of-Function Mutation Augments Angiotensin II-Induced Abdominal Aortic Aneurysms in C57BL/6 MiceBrief Report,"Howatt, Deborah A.|Balakrishnan, Anju|Daugherty, Alan|Mullick, Adam E.|Graham, Mark J.|Lu, Hong",Ionis Pharmaceut Inc|Univ Kentucky|Univ Kentucky,5,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000383604400021,2016,Angiopoietin-2 mediates thrombin-induced monocyte adhesion and endothelial permeability,"Rathnakumar, K.|Ghosh, A.|Giri, H.|Savant, S.|Dixit, M.|Augustin, H. G.|Bera, A. K.|Ram, U.|Fleming, I.|Fisslthaler, B.",Heidelberg Univ|Seethapathy Clin & Hosp|Goethe Univ Frankfurt|German Canc Res Ctr Heidelberg|Indian Inst Technol Madras,0,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,1538-7836
WOS:000383612400003,2016,Pondering neutrophil extracellular traps with healthy skepticism,"Nauseef, William M.|Kubes, Paul",Univ Calgary|Vet Adm Med Ctr|Univ Iowa|Univ Iowa,11,CELLULAR MICROBIOLOGY,1462-5814,1462-5822
WOS:000383776300011,2016,Syndesome Therapeutics for Enhancing Diabetic Wound Healing,"Das, Subhamoy|Singh, Gunjan|Wright, Catherine S.|Majid, Marjan|Martin, Patricia E.|Baker, Aaron B.|Sherman, Michael B.|Mukhopadhyay, Somshuvra|Dunn, Andrew K.",Univ Texas Austin|Univ Texas Austin|Glasgow Caledonian Univ|Glasgow Caledonian Univ|Univ Texas Austin|Univ Texas Austin|Univ Texas Austin|Univ Texas Med Branch|Univ Texas Austin,2,ADVANCED HEALTHCARE MATERIALS,2192-2640,2192-2659
WOS:000383810000004,2016,Three-Dimensional Adult Cardiac Extracellular Matrix Promotes Maturation of Human Induced Pluripotent Stem Cell-Derived Cardiomyocytes,"Sobrino, Agua|Tran, Anh Q.|Pham, Hiep H.|Gershon, Paul D.|Fimbres, Cristhian|Hughes, Christopher C. W.|Botvinick, Elliot L.|George, Steven C.|Fong, Ashley H.|Romero-Lopez, Monica|Heylman, Christopher M.|Keating, Mark|Tran, David",Washington Univ|UC Irvine|UC Irvine|UC Irvine|UC Irvine,7,TISSUE ENGINEERING PART A,1937-3341,1937-335X
WOS:000383843000015,2016,Critical requirement of VEGF-C in transition to fetal erythropoiesis,"Fang, Shentong|Nurmi, Harri|Heinolainen, Krista|Chen, Shuo|Salminen, Essi|Saharinen, Pipsa|Mikkola, Hanna K. A.|Alitalo, Kari",Univ Calif Los Angeles|Univ Helsinki|Univ Helsinki,3,BLOOD,0006-4971,1528-0020
WOS:000383935600028,2016,Matrix control of pancreatic cancer: New insights into fibronectin signaling,"Brekken, Rolf A.|Topalovski, Mary",Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas,8,CANCER LETTERS,0304-3835,1872-7980
WOS:000383940300003,2016,ROS-activated calcium signaling mechanisms regulating endothelial barrier function,"Di, Anke|Malik, Asrar B.|Mehta, Dolly",Univ Illinois,5,CELL CALCIUM,0143-4160,1532-1991
WOS:000383941200011,2016,Characterization of fracture behavior of human atherosclerotic fibrous caps using a miniature single edge notched tensile test,"Carsten, Christopher G., III|Snyder, Bruce A.|Sutton, Michael A.|Lessner, Susan M.|Davis, Lindsey A.|Stewart, Samantha E.",Univ South Carolina|Greenville Hlth Syst|Univ South Carolina|Univ South Carolina,1,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000383947300005,2016,The Rap1-RIAM-talin axis of integrin activation and blood cell function,"Ginsberg, Mark H.|Lagarrigue, Frederic|Kim, Chungho",Korea Univ|Univ Calif San Diego,11,BLOOD,0006-4971,1528-0020
WOS:000383947300011,2016,GDF-15 inhibits integrin activation and mouse neutrophil recruitment through the ALK-5/TGF-beta RII heterodimer,"Artz, Annette|Vestweber, Dietmar|Butz, Stefan",Max Planck Inst Mol Biomed,8,BLOOD,0006-4971,1528-0020
WOS:000384001200011,2016,Rasip1-Mediated Rho GTPase Signaling Regulates Blood Vessel Tubulogenesis via Nonmuscle Myosin II,"Cobb, Melanie H.|Zheng, Yi|Koo, Yeon|Barry, David M.|Azizoglu, D. Berfin|Wichaidit, Chonlarat|Norden, Pieter R.|Xu, Ke|Wylie, Lyndsay A.|Cleaver, Ondine|Davis, George E.",Univ Cincinnati|Univ N Carolina|Univ Missouri|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas,4,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000384002700004,2016,Alternative approaches to generating cardiomyocytes are under development,"Matsa, Elena|Wu, Joseph C.|Chen, Ian Y.",Stanford Univ|Stanford Univ|Stanford Univ,0,NATURE REVIEWS CARDIOLOGY,1759-5002,1759-5010
WOS:000384013700001,2016,Animal-based studies will be essential for precision medicine,"MacRae, Calum A.|Lloyd, K. C. Kent|Robinson, Peter N.",Harvard Med Sch|Brigham & Womens Hosp|Jackson Lab Genom Med|Charite|Univ Calif Davis|Univ Calif Davis,1,SCIENCE TRANSLATIONAL MEDICINE,1946-6234,1946-6242
