id,pubyear,titles,author,affiliated,wos_total,journal,issns,eissns
WOS:000385003600032,2016,Resolvin D3 Is Dysregulated in Arthritis and Reduces Arthritic Inflammation,"Perretti, Mauro|Colas, Romain A.|Norling, Lucy V.|Dalli, Jesmond|Arnardottir, Hildur H.|Serhan, Charles N.",Queen Mary Univ London|Harvard Med Sch|Brigham & Womens Hosp,7,JOURNAL OF IMMUNOLOGY,0022-1767,1550-6606
WOS:000385003600036,2016,IL-17 Promotes Neutrophil-Mediated Immunity by Activating Microvascular Pericytes and Not Endothelium,"Pober, Jordan S.|Gonzalez, Anjelica L.|Lauridsen, Holly M.|Kirkiles-Smith, Nancy C.|Pierce, Richard W.|Amezquita, Robert A.|Liu, Rebecca|Pellowe, Amanda S.|Fang, Caodi|Jane-wit, Dan",Vet Affairs Connecticut Healthcare Syst|Yale Univ|Howard Hughes Med Inst|Yale Univ|Yale Univ,4,JOURNAL OF IMMUNOLOGY,0022-1767,1550-6606
WOS:000385006100011,2016,Anti-Inflammatory Role of MicroRNA-146a in the Pathogenesis of Diabetic Nephropathy,"Magilnick, Nathaniel|Yadav, Sailee|Bhatt, Kirti|Lanting, Linda L.|Jia, Ye|Natarajan, Rama|Boldin, Mark|Reddy, Marpadga A.",City Hope Natl Med Ctr|City Hope Natl Med Ctr|City Hope Natl Med Ctr,12,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,1046-6673,1533-3450
WOS:000385399100016,2016,Age-dependent impact of Ca(V)3.2 T-type calcium channel deletion on myogenic tone and flow-mediated vasodilatation in small arteries,"Jensen, Lars Jorn|Mikkelsen, Miriam F.|Bjorling, Karl",Univ Copenhagen,2,JOURNAL OF PHYSIOLOGY-LONDON,0022-3751,1469-7793
WOS:000385430600006,2016,Stent Coating Integrity of Durable and Biodegradable Coated Drug Eluting Stents,"Virmani, Renu|Kolodgie, Frank D.|Yazdani, Saami K.|Sheehy, Alexander|Pacetti, Stephen|Rittlemeyer, Brandon",Abbott Vasc|Univ S Alabama|CVPath Inst Inc,0,JOURNAL OF INTERVENTIONAL CARDIOLOGY,0896-4327,1540-8183
WOS:000385524200003,2016,Building the drains: the lymphatic vasculature in health and disease,"Weinstein, Brant M.|Galanternik, Marina Venero|Jung, Hyun Min|Stratman, Amber N.|Butler, Matthew G.",NICHHD,3,WILEY INTERDISCIPLINARY REVIEWS-DEVELOPMENTAL BIOLOGY,1759-7684,1759-7692
WOS:000385594700017,2016,Combinatorial extracellular matrix microenvironments promote survival and phenotype of human induced pluripotent stem cell-derived endothelial cells in hypoxia,"Hastie, Trevor J.|Natu, Vanita|CoIler, John|Hou, Luqia|Huang, Ngan F.",Dept Cardiothorac Surg|Dept Biomed Data Sci|Stanford Univ|Stanford Funct Genom Facil|Vet Affairs Palo Alto Hlth Care Syst|Stanford Univ,2,ACTA BIOMATERIALIA,1742-7061,1878-7568
WOS:000385615400056,2016,Anti-coagulation in pulmonary arterial hypertension: the real blood and guts,"Preston, Ioana R.|Farber, Harrison W.",Boston Univ|Tufts Univ,0,JOURNAL OF THORACIC DISEASE,2072-1439,2077-6624
WOS:000385734800020,2016,Impaired von Willebrand factor adhesion and platelet response in thrombospondin-2 knockout mice,"Kyriakides, Themis R.|Wang, Yinong|Meng, Aaron|MacLauchlan, Susan|Tellides, George|Breuer, Christopher K.|Kristofik, Nina|Calabro, Nicole E.|Tian, Weiming|Niklason, Laura E.",Yale Univ|Nationwide Childrens Hosp|Yale Univ|Yale Univ|Yale Univ,3,BLOOD,0006-4971,1528-0020
WOS:000386193200006,2016,CCL19-CCR7 dependent reverse transendothelial migration of myeloid cells clears Chlamydia muridarum from the arterial intima,"Hyduk, Sharon J.|Cybulsky, Kateryna O.|Ensan, Sherine|Lau, Andrew|Li, Angela|Besla, Rickvinder|Becker, Henry M.|Xiao, Haiyan|Luther, Sanjiv A.|Inman, Robert D.|Robbins, Clinton S.|Jongstra-Bilen, Jenny|Zhu, Su-Ning|Siu, Allan|Gracey, Eric|Roufaiel, Mark|Cybulsky, Myron I.|Ibrahim, Hisham|Althagafi, Marwan|Tai, Kelly",Univ Toronto|Univ Lausanne|Univ Toronto|Univ Hlth Network|Univ Toronto|Univ Hlth Network,4,NATURE IMMUNOLOGY,1529-2908,1529-2916
WOS:000386225100012,2016,Metabolic Reprogramming Regulates the Proliferative and Inflammatory Phenotype of Adventitial Fibroblasts in Pulmonary Hypertension Through the Transcriptional Corepressor C-Terminal Binding Protein-1,"Jezek, Petr|Iloska, Dijana|Thomas, Milton G.|Medrano, Juan F.|Canovas, Angela|Liu, Hongbing|Li, Hong|Stenmark, Kurt R.|Kumar, Sushil|Frid, Maria|McKeon, B. Alexandre|Moldvan, Radu|Hansen, Kirk C.|Serkova, Natalie J.|Zhang, QingHong|El Kasmi, Karim C.|Fini, Mehdi A.|Pullamsetti, Soni|Li, Min|Riddle, Suzette|Zhang, Hui|D'Alessandro, Angelo|Flockton, Amanda|Plecita-Hlavata, Lydie",Colorado State Univ|Univ Calif Davis|Univ Guelph|Max Planck Inst Heart & Lung Res|Acad Sci Czech Republic|Univ Colorado|Univ Colorado|Univ Colorado|Univ Colorado|Univ Colorado|Univ Colorado|Univ Colorado,7,CIRCULATION,0009-7322,1524-4539
WOS:000386313900005,2016,Proresolving Lipid Mediators Restore Balance to the Vulnerable Plaque,"Thorp, Edward B.",Northwestern Univ,1,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000386332600035,2016,Hypoxia and Transforming Growth Factor beta Cooperate to Induce Fibulin-5 Expression in Pancreatic Cancer,"Brekken, Rolf A.|Hagopian, Michelle|Wang, Miao|Topalovski, Mary",Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas|Univ Texas Southwestern Med Ctr Dallas,1,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,1083-351X
WOS:000386379800005,2016,Integrin beta 8 Deletion Enhances Vascular Dysplasia and Hemorrhage in the Brain of Adult Alk1 Heterozygous Mice,"Young, William L.|Bao, Chen|Jun, Kristine|Kuo, Robert|Shen, Fanxia|Ma, Li|Su, Hua|Nishimura, Stephen L.",Univ Calif San Francisco|Univ Calif San Francisco|Univ Calif San Francisco|Capital Med Univ|Univ Calif San Francisco,2,TRANSLATIONAL STROKE RESEARCH,1868-4483,1868-601X
WOS:000386459500006,2016,Cell-matrix mechanics and pattern formation in inflammatory cardiovascular calcification,"Hsu, Jeffrey J.|Lim, Jina|Demer, Linda L.|Tintut, Yin",Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,4,HEART,1355-6037,1468-201X
WOS:000386538300019,2016,Endothelial Sphingosine 1-Phosphate Receptor-1 Mediates Protection and Recovery from Acute Kidney Injury,"Perry, Heather M.|Rosin, Diane L.|Lynch, Kevin R.|Sung, Sun-sang J.|Liu, Chong|Ye, Hong|Okusa, Mark D.|Huang, Liping|Bajwa, Amandeep",Univ Virginia|Univ Virginia|Univ Virginia|Univ Virginia,4,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,1046-6673,1533-3450
WOS:000386696200001,2016,Disclosing Industry Relationships-A Patient-Centered Approach,"Chaikof, Elliot L.|Patel, Madhukar S.",Harvard Med Sch|Beth Israel Deaconess Med Ctr|Massachusetts Gen Hosp,0,JAMA SURGERY,2168-6254,2168-6262
WOS:000386829300009,2016,Patient-Specific and Genome-Edited Induced Pluripotent Stem Cell-Derived Cardiomyocytes Elucidate Single-Cell Phenotype of Brugada Syndrome,"Zhang, Ying|Hu, Shijun|Sharma, Arun|Vermglinchan, Vittavat|Lan, Feng|Gu, Mingxia|Wu, Joseph C.|Gong, Tingyu|Bers, Donald M.|Scheinman, Melvin M.|Lam, Chi Keung|Li, Yingxin|Itzhaki, Ilanit|Yan Zhuge|He, Chunjiang|Ebert, Antje D.|Sanchez-Freire, Veronica|Churko, Jared|Garg, Priyanka|Liang, Ping|Sallam, Karim|Wu, Haodi",Univ Calif Davis|Univ Calif San Francisco|Zhejiang Univ|Zhejiang Univ|Stanford Univ|Stanford Univ,9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0735-1097,1558-3597
WOS:000386910500014,2016,Catheter-Based Therapy for Inoperable Chronic Thromboembolic Pulmonary Hypertension,"Leopold, Jane A.",Harvard Med Sch,0,CIRCULATION-CARDIOVASCULAR INTERVENTIONS,1941-7640,1941-7632
WOS:000386923200023,2016,Glutamate Promotes Contraction of the Rat Ductus Arteriosus,"Iwasaki, Shiho|Seki, Kazuo|Asou, Toshihide|Ishikawa, Yoshihiro|Fujita, Takayuki|Fujita, Shujiro|Yokoyama, Utako|Nishimaki, Shigeru|Goshima, Yoshio|Ishiwata, Ryo|Aoki, Rika|Masuda, Munetaka|Masukawa, Daiki|Nagao, Kenji|Umemura, Masanari|Ito, Shuichi",Kanagawa Childrens Med Ctr|Ajinomoto Co Inc|Yokohama City Univ|Yokohama City Univ|Yokohama City Univ|Yokohama City Univ,1,CIRCULATION JOURNAL,1346-9843,1347-4820
WOS:000386986800005,2016,Journal club ORIGINS OF MASS SPECTROMETRY-BASED PROTEOMICS,"Mann, Matthias",Max Planck Inst Biochem,1,NATURE REVIEWS MOLECULAR CELL BIOLOGY,1471-0072,1471-0080
WOS:000386987000004,2016,Inflammation and Lymphedema Are Exacerbated and Prolonged by Neuropilin 2 Deficiency,"Levonyak, Nicholas|Geretti, Elena|Zwaans, Bernadette M. M.|Li, Xiaoran|Adini, Irit|Klagsbrun, Michael|Adam, Rosalyn M.|Mucka, Patrick|Bielenberg, Diane R.",Harvard Med Sch|Boston Childrens Hosp|Boston Childrens Hosp,3,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,1525-2191
WOS:000386992900011,2016,Tumor-associated macrophages drive spheroid formation during early transcoelomic metastasis of ovarian cancer,"Lou, Ge|Li, Xia|Yin, Mingzhu|Santin, Alessandro D.|Min, Wang|Zhang, Haifeng|Tan, Shu|Ji, Weidong|Zhou, Huanjiao Jenny|Xu, Xiaocao|Bellone, Stefania",Yale Univ|Guangzhou Darron Medsci Co|Sun Yat Sen Univ|Harbin Med Univ|Yale Univ|Yale Univ,13,JOURNAL OF CLINICAL INVESTIGATION,0021-9738,1558-8238
WOS:000387043000003,2017,MG132 Induces Expression of Monocyte Chemotactic Protein-Induced Protein 1 in Vascular Smooth Muscle Cells,"Peng, Dao-Quan|Jiang, Zhi-Sheng|Chang, Ying-Zi|Gui, Yu|Zheng, Xi-Long|Tan, Xi|Gao, Jie|Shi, Zhan|Tai, Shi|Chan, Leona Loretta|Yang, Yang|Liao, Duan-Fang",AT Still Univ|Univ South China|Univ South China|Cent S Univ|Univ Calgary|Hunan Univ Chinese Med|Univ Calgary,1,JOURNAL OF CELLULAR PHYSIOLOGY,0021-9541,1097-4652
WOS:000387051500015,2016,Perivascular Macrophages Limit Permeability,"Baer, Caroline|Squadrito, Mario Leonardo|Warren, Carmen M.|McDonald, Austin I.|Guc, Esra|Mack, Julia J.|Ziyad, Safiyyah|Swartz, Melody A.|De Palma, Michele|He, Huanhuan|Iruela-Arispe, M. Luisa|Freshman, Ryan D.|Kilarski, Witold W.",Oregon Hlth & Sci Univ|Univ Chicago|Univ Chicago|Ecole Polytech Fed Lausanne|Ecole Polytech Fed Lausanne|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles|Univ Calif Los Angeles,8,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000387059600022,2016,"The immune system's role in sepsis progression, resolution, and long-term outcome","Ward, Peter A.|Delano, Matthew J.",Univ Michigan|Univ Michigan,15,IMMUNOLOGICAL REVIEWS,0105-2896,1600-065X
WOS:000387228300001,2016,Cardiac contractility modulation: a novel approach for the treatment of heart failure,"Abi-Samra, Freddy|Gutterman, David",MD Med Coll Wisconsin,3,HEART FAILURE REVIEWS,1382-4147,1573-7322
WOS:000387248800015,2016,Loss of Endothelial Nitric Oxide Synthase Promotes p25 Generation and Tau Phosphorylation in a Murine Model of Alzheimer's Disease,"Katusic, Zvonimir S.|Austin, Susan A.",Mayo Clin|Mayo Clin,6,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000387256000001,2016,COMBO Dual Therapy Stent: a novel technology in interventional cardiology,"Clarke, Ellen|Virmani, Renu",CVPath Inst,0,FUTURE CARDIOLOGY,1479-6678,1744-8298
WOS:000387260500007,2016,"CNS autoimmune disease after Streptococcus pyogenes infections: animal models, cellular mechanisms and genetic factors","Agalliu, Dritan|Cutforth, Tyler|DeMille, Mellissa M. C.|Agalliu, Ilir",Columbia Univ|Columbia Univ|Albert Einstein Coll Med|Yale Univ|Columbia Univ,7,FUTURE NEUROLOGY,1479-6708,1748-6971
WOS:000387348400019,2016,Is Hypertension a Bone Marrow Disease?,"Montaniel, Kim Ramil C.|Harrison, David G.",Vanderbilt Univ|Vanderbilt Univ,2,CIRCULATION,0009-7322,1524-4539
WOS:000387464200022,2016,Nogo-B receptor deficiency increases liver X receptor alpha nuclear translocation and hepatic lipogenesis through an adenosine monophosphate-activated protein kinase alpha-dependent pathway,"Zhang, Wenwen|Chen, Yuanli|Miao, Qing Robert|Han, Jihong|Zhang, Kezhong|Rana, Ujala|Teng, Ru-jeng|Thomas, Michael J.|Kallinger, Rachel E.|Weiler, Hartmut|Liu, Zhong|Zhao, Baofeng|Foeckler, Jamie|Duan, Yajun|Hu, Wenquan",Hefei Univ Technol|Wayne State Univ|Med Coll Wisconsin|Blood Ctr Wisconsin|Med Coll Wisconsin|Nankai Univ|Med Coll Wisconsin|Med Coll Wisconsin,1,HEPATOLOGY,0270-9139,1527-3350
WOS:000387772900005,2016,Coordinated lymphangiogenesis is critical in lymph node development and maturation,"Lee, Yulia Ga-eun|Koh, Gou Young",Korea Adv Inst Sci & Technol|Korea Adv Inst Sci & Technol,0,DEVELOPMENTAL DYNAMICS,1058-8388,1097-0177
WOS:000387935200008,2016,Comparison of Particulate Embolization after Femoral Artery Treatment with IN.PACT Admiral versus Lutonix 035 Paclitaxel-Coated Balloons in Healthy Swine,"Virmani, Renu|Kolodgie, Frank D.|Ladich, Elena|Mori, Hiroyoshi|Pacheco, Erica|Yahagi, Kazuyuki",CVPath Inst,5,JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,1051-0443,1535-7732
WOS:000387965900023,2016,HIF-2 alpha in Resting Macrophages Tempers Mitochondrial Reactive Oxygen Species To Selectively Repress MARCO-Dependent Phagocytosis,"Dehn, Shirley|Yvan-Charvet, Laurent|Fang, Deyu|Eltzschig, Holger K.|Miller, Stephen D.|Thorp, Edward B.|DeBerge, Matthew|Yeap, Xin-Yi",Northwestern Univ|Univ Colorado|Ctr Mediterraneen Med Mol|Northwestern Univ|Northwestern Univ,1,JOURNAL OF IMMUNOLOGY,0022-1767,1550-6606
WOS:000387974200008,2016,Endothelial Dysfunction in Renal Interstitial Fibrosis,"Perry, Heather M.|Okusa, Mark D.",Univ Virginia Hlth Syst,4,NEPHRON,1660-8151,2235-3186
WOS:000388064400001,2016,Vascular biology: New mechanisms and pathways,"Dulak, Jozef|Randi, Anna M.|Alexander, M. Yvonne",Imperial Coll London|Manchester Metropolitan Univ|Jagiellonian Univ,0,VASCULAR PHARMACOLOGY,1537-1891,1879-3649
WOS:000388064400002,2016,"Regulation of endothelial homeostasis, vascular development and angiogenesis by the transcription factor ERG","Shah, Aarti V.|Birdsey, Graeme M.|Randi, Anna M.",Univ Cambridge|Imperial Coll London,6,VASCULAR PHARMACOLOGY,1537-1891,1879-3649
WOS:000388064800017,2016,CD98-Mediated Adhesive Signaling Enables the Establishment and Propagation of Acute Myelogenous Leukemia,"Reya, Tannishtha|Bajaj, Jeevisha|Oehler, Vivian G.|Chuah, Charles|Rizzieri, David|van der Horst, Edward H.|Cantor, Joseph M.|Ball, Edward D.|Broome, Elizabeth H.|Ablack, Jailal N.|Kwon, Hyog Young|Lytle, Nikki K.|Konuma, Takaaki|Ginsberg, Mark H.",Igenica Biotherapeut Inc|Univ Calif San Diego|Univ Calif San Diego|Fred Hutchinson Canc Res Ctr|Singapore Gen Hosp|Duke Univ|Univ Calif San Diego|Univ Calif San Diego|Sanford Consortium Regenerat Med|Univ Calif San Diego,4,CANCER CELL,1535-6108,1878-3686
WOS:000388100700013,2016,Regulation of Vegf signaling by natural and synthetic ligands,"Moens, Cecilia B.|Rossi, Andrea|Pan, Luyuan|Gauvrit, Sebastien|Marass, Michele|Stainier, Didier Y. R.",Chinese Acad Sci|Fred Hutchinson Canc Res Ctr|Max Planck Inst Heart & Lung Res,8,BLOOD,0006-4971,1528-0020
WOS:000388103900014,2016,Improving Bioengineering Student Leadership Identity Via Training and Practice within the Core-Course,"Rosch, David M.|Imoukhuede, P. I.",Univ Illinois|Univ Illinois,0,ANNALS OF BIOMEDICAL ENGINEERING,0090-6964,1573-9686
WOS:000388108900016,2016,CD45 Expression in Mitral Valve Endothelial Cells After Myocardial Infarction,"Guerrero, J. Luis|Garcia, Michael L.|Bischoff, Joyce|Wylie-Sears, Jill|Aikawa, Elena|Levine, Robert A.|Bartko, Philipp E.|Kim, Dae-Hee|Irvin, Whitney S.|Sullivan, Suzanne M.|Seybolt, Margo M.|Morris, Brittan A.|Keegan, Joshua|Casanovas, Guillem|Beaudoin, Jonathan|Dal-Bianco, Jacob P.",Harvard Med Sch|Univ Ulsan|Harvard Med Sch|Harvard Med Sch|Harvard Med Sch,4,CIRCULATION RESEARCH,0009-7330,1524-4571
WOS:000388155400012,2016,Functionalization of Ultrabithorax Materials with Vascular Endothelial Growth Factor Enhances Angiogenic Activity,"Duran, Camille L.|Howell, David W.|Bayless, Kayla J.|Tsai, Shang-Pu|Bondos, Sarah E.",Rice Univ|Texas A&M Univ,1,BIOMACROMOLECULES,1525-7797,1526-4602
WOS:000388201500008,2016,Complement-induced activation of the cardiac NLRP3 inflammasome in sepsis,"Ward, Peter A.|Kalbitz, Miriam|Jajou, Lawrence|Malan, Elizabeth A.|Zetoune, Firas S.|Huber-Lang, Markus|Russell, Mark W.|Grailer, Jamison J.|Fattahi, Fatemeh",Univ Hosp Ulm|Univ Michigan|Univ Michigan,6,FASEB JOURNAL,0892-6638,1530-6860
WOS:000388372900005,2016,Hydrogen Sulfide Therapy in Diabetes-Accelerated Atherosclerosis: A Whiff of Success,"Durante, William",Univ Missouri,2,DIABETES,0012-1797,1939-327X
WOS:000388454300004,2016,HSC Contribution in Making Steady-State Blood,"Frenette, Paul S.|Ito, Keisuke",Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med,0,IMMUNITY,1074-7613,1097-4180
WOS:000388482500003,2016,Magnetic Resonance Imaging of Cardiac Strain Pattern Following Transplantation of Human Tissue Engineered Heart Muscles,"Riegler, Johannes|Tiburcy, Malte|Zhao, Xin|Chour, Tony|Ndoye, Babacar|Michael Nguyen|Adams, Jackson|Ameen, Mohamed|Zimmermann, Wolfram H.|Patricia Nguyen|Yang, Phillip C.|Qin, Xulei|Wu, Joseph C.|Denney, Thomas S., Jr.",German Ctr Cardiovasc Res|Georg August Univ|Auburn Univ|Dept Med|Stanford Cardiovasc Inst,2,CIRCULATION-CARDIOVASCULAR IMAGING,1941-9651,1942-0080
WOS:000388516800005,2016,Biodegradable polymer drug-eluting stents: non-inferiority waiting for superiority?,"Virmani, Renu|Finn, Aloke V.",Univ Maryland|CVPath Inst Inc,0,LANCET,0140-6736,1474-547X
WOS:000388520600046,2016,Control of mitochondrial function and cell growth by the atypical cadherin Fat1,"Fiser, Andras|Cao, Longyue L.|Riascos-Bernal, Dario F.|Dunaway, Charlene M.|Chinnasamy, Prameladevi|Hou, Rong|Pujato, Mario A.|O'Rourke, Brian P.|Sibinga, Nicholas E. S.|Hodgson, Louis|Gou, Liang|Miskolci, Veronika",Cincinnati Childrens Hosp Med Ctr|St Louis Univ Hosp|Albert Einstein Coll Med|CVPath Inst|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med|Albert Einstein Coll Med,4,NATURE,0028-0836,1476-4687
WOS:000388522900007,2016,DNA damage-associated biomarkers in studying individual sensitivity to low-dose radiation from cardiovascular imaging,"Lee, Won Hee|Wu, Joseph C.|Fleischmann, Dominik|Nguyen, Patricia K.",Stanford Univ|Stanford Univ|Stanford Univ,3,EUROPEAN HEART JOURNAL,0195-668X,1522-9645
WOS:000388592300008,2016,Disruption of PCNA-lamins A/C interactions by prelamin A induces DNA replication fork stalling,"Shanahan, Catherine M.|Cobb, Andrew M.|Warren, Derek T.|Murray, Thomas V.|Liu, Yiwen",Kings Coll London,3,NUCLEUS,1949-1034,1949-1042
WOS:000388593000002,2016,Blockade of PD-1 and PD-L1 restores defective innate immune responses in leukocytes from septic humans,"Ward, Peter A.|Fattahi, Fatemeh",Univ Michigan,0,JOURNAL OF LEUKOCYTE BIOLOGY,0741-5400,1938-3673
WOS:000388960400013,2016,The role of cytokines in the development of atherosclerosis,"Koltsova, E. K.|Fatkhullina, A. R.|Peshkova, I. O.",Fox Chase Canc Ctr,8,BIOCHEMISTRY-MOSCOW,0006-2979,0320-9725
WOS:000388991400010,2016,Transcriptome Profiling of Patient-Specific Human iPSC-Cardiomyocytes Predicts Individual Drug Safety and Efficacy Responses In Vitro,"Termglinchan, Vittavat|Wu, Joseph C.|Snyder, Michael P.|Karakikes, Ioannis|Gold, Joseph D.|Chao, Alexander S.|Woo, Nicole A.|Shao, Ningyi|Churko, Jared M.|Sayed, Nazish|Shukla, Praveen|Liu, Chun|Wu, Haodi|Ahrens, John H.|Yu, Kun-Hsing|Burridge, Paul W.|Matsa, Elena",Stanford Univ|Stanford Univ|Northwestern Univ|Northwestern Univ|Stanford Univ|Stanford Univ|Stanford Univ|Stanford Univ,12,CELL STEM CELL,1934-5909,1875-9777
WOS:000389140800002,2016,Alkaline activation of ClC-K2 chloride channels switches renal cells from reabsorbing to secreting,"Wingo, Charles S.|Stockand, James D.",Univ Texas Hlth Sci Ctr San Antonio|Dept Vet Affairs Med Ctr|Univ Florida|Univ Florida,0,JOURNAL OF GENERAL PHYSIOLOGY,0022-1295,1540-7748
WOS:000389162800011,2016,Acetylation of VGLL4 Regulates Hippo-YAP Signaling and Postnatal Cardiac Growth,"Liang, Feng|Pu, William T.|Bezzerides, Vassilios J.|He, Aibin|dos Remedios, Cristobal|Li, Amy|van Gorp, Pim R.|Quan, Qimin|Stevens, Sean M.|Zhang, Jin|Guo, Yuxuan|VanDusen, Nathan|Ma, Qing|Zhou, Pingzhu|Zohrabian, Sylvia|Cao, Yuan|Guo, Haidong|Lin, Zhiqiang",Harvard Univ|Peking Univ|Univ Sydney|Leiden Univ|Harvard Univ|Peking Univ|Shanghai Univ Tradit Chinese Med|Boston Childrens Hosp,7,DEVELOPMENTAL CELL,1534-5807,1878-1551
WOS:000389303800008,2016,Shared gene expression patterns in mesenchymal progenitors derived from lung and epidermis in pulmonary arterial hypertension: identifying key pathways in pulmonary vascular disease,"Majka, Susan M.|Loyd, James E.|Hemnes, Anna R.|Wheeler, Lisa|Klemm, Dwight J.|Marriott, Shennea|Kropski, Jonathan A.|Pratap, Sidd|Ames, DeWayne|Roop, Dennis R.|Gaskill, Christa|Menon, Swapna|Hedges, Lora K.|Fessel, Joshua P.|Austin, Eric D.",Vanderbilt Univ|Univ Colorado|Univ Colorado|Univ Colorado|Vanderbilt Univ|AnalyzeDat Consulting Serv|Pulm Vasc Res Inst|Meharry Med Coll|Vanderbilt Univ,2,Pulmonary Circulation,2045-8932,2045-8940
WOS:000389303800014,2016,Endotoxin- and mechanical stress-induced epigenetic changes in the regulation of the nicotinamide phosphoribosyltransferase promoter,"Elangovan, Venkateswaran Ramamoorthi|Adyshev, Djanybek|Sun, Xiaoguang|Kelly, Gabriel T.|Black, Stephen M.|Camp, Sara M.|Desai, Ankit A.|Wang, Ting|Garcia, Joe G. N.",Univ Illinois|Univ Illinois|Univ Arizona,0,Pulmonary Circulation,2045-8932,2045-8940
WOS:000389340500002,2016,Seeing and Sampling the Surface of the Atherosclerotic Plaque Red or White Can Make Blue,"Libby, Peter",Harvard Med Sch,2,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
WOS:000389340500005,2016,ABCA1 (ATP-Binding Cassette Transporter A1) Mediates ApoA-I (Apolipoprotein A-I) and ApoA-I Mimetic Peptide Mobilization of Extracellular Cholesterol Microdomains Deposited by Macrophages,"Kruth, Howard S.|Sviridov, Denis|Liu, Ying|Jin, Xueting|Addadi, Lia|Remaley, Alan T.|Vaisman, Boris",Weizmann Inst Sci|NHLBI|NHLBI,0,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,1524-4636
